userId,movieId,rating,timestamp
99,73392,1.0,1545527033
684,107623,5.0,1553997495
872,139835,3.5,1603877160
726,26723,1.5,1617669474
987,166221,2.5,1656920163
547,142717,2.0,1648035423
961,183409,2.0,1519386557
739,79617,2.0,1660474046
613,76117,0.5,1695406578
943,4754,2.5,1506186712
462,86949,4.5,1565724715
643,85354,2.0,1524218558
769,133710,2.5,1553667467
5,42556,1.5,1500551133
218,134840,4.5,1659238150
503,1510,1.0,1627702772
767,195441,1.0,1540089341
398,159040,0.5,1699150263
871,69072,1.0,1543487136
795,51577,5.0,1634501333
393,2087,1.0,1686113293
207,147617,3.0,1502356512
15,200396,3.5,1573085982
858,189015,1.0,1562232142
554,175903,3.5,1630459216
892,122286,2.5,1587160230
461,43936,0.5,1616923543
691,1125,2.0,1539007753
575,149800,4.5,1697599982
864,206200,4.0,1563361560
743,186759,1.0,1605555117
241,2232,2.0,1697817833
564,193583,3.0,1595408815
96,6626,0.5,1584359614
900,194266,1.5,1643196508
734,161272,0.5,1592719184
485,127590,4.5,1699509148
407,148062,3.5,1674936242
231,169018,2.0,1678198329
749,142370,4.0,1685210353
655,178851,4.5,1593825581
171,174251,1.5,1502196424
541,92681,1.0,1544196315
36,7146,3.5,1590887615
525,165945,1.5,1510381009
160,194086,1.5,1599006410
839,3406,1.5,1565804792
699,32941,2.5,1680262633
243,136080,4.0,1632369209
86,135846,0.5,1638778188
796,122807,3.0,1602997433
578,26416,3.5,1528205081
682,144160,0.5,1574666183
557,3887,3.5,1571302031
574,192675,1.0,1524954859
953,140811,0.5,1640521916
646,100096,5.0,1683139076
796,2033,2.0,1688973192
28,148294,1.0,1625901518
620,27232,4.5,1669510727
556,172409,4.0,1668649989
340,138996,2.0,1638858775
798,6727,3.5,1502886633
958,31963,4.0,1587011998
331,124847,4.5,1602645546
640,176975,2.5,1537518087
506,159347,2.0,1524854361
348,2229,4.0,1512347583
473,25957,1.5,1671147499
231,117676,1.0,1611661546
190,6227,1.5,1558702335
225,149482,3.0,1656865560
385,195077,4.0,1511846941
377,118380,1.5,1629773610
283,8225,5.0,1526699197
958,4792,1.0,1639054658
633,157260,4.0,1694682697
628,173159,5.0,1659729800
973,183891,2.5,1660525406
745,64153,4.0,1658903083
259,170747,2.0,1507602908
359,80677,3.0,1513018759
710,121159,3.0,1509738957
456,87589,0.5,1674938890
411,131200,2.5,1603447820
649,166816,1.0,1684782613
318,1578,1.0,1561457911
677,181819,4.0,1670974298
225,155725,1.0,1541872034
819,204618,0.5,1655489214
234,153652,4.0,1556295963
684,4878,2.5,1509035368
664,6429,5.0,1659544593
975,137541,1.0,1621461302
827,57017,4.0,1613847968
374,38304,1.0,1581370691
672,61729,4.5,1662429364
608,752,0.5,1521661418
472,160956,1.5,1513997590
233,134256,4.0,1501516388
692,165835,4.5,1606792297
113,208411,0.5,1557400138
830,117838,1.5,1591260650
497,204234,4.5,1503794755
442,175863,1.0,1645055679
564,144008,2.5,1577651373
268,85966,1.0,1677985594
510,6786,3.0,1666542710
807,68868,1.0,1631067505
386,97593,5.0,1635633600
387,7560,2.5,1584545305
113,155695,3.0,1550889237
613,4724,4.5,1643463967
625,164397,4.0,1687146389
952,203072,4.0,1564165141
81,173491,4.0,1601275485
699,161474,4.0,1595656924
113,165673,0.5,1570140917
2,205677,4.0,1555504064
642,188799,0.5,1672345359
220,42952,5.0,1669644668
566,192361,4.0,1681032173
855,142805,1.5,1645047381
997,196219,0.5,1563840144
736,73813,4.5,1546820248
225,143130,2.0,1557919939
385,146638,1.5,1504052605
403,169308,4.5,1554749019
638,113902,1.0,1578633522
130,156178,2.0,1513086412
53,116006,1.5,1541868642
684,181583,4.0,1556841621
730,33451,3.0,1672319785
672,59256,1.0,1669933092
710,205158,4.5,1697178150
416,183893,1.5,1508652138
247,158288,3.0,1528296007
836,25984,4.5,1682218858
439,168208,0.5,1620033520
203,132520,3.0,1648755192
184,166846,5.0,1508455444
123,52696,4.5,1549160829
401,146194,4.5,1604674122
767,718,5.0,1630677343
294,6761,1.0,1636793961
280,359,3.0,1637864740
837,142871,5.0,1638013533
884,79303,1.0,1529821642
610,5244,3.5,1615828484
198,111,2.0,1625672412
982,181495,4.5,1591571937
907,150242,4.0,1692348350
511,197433,3.0,1552285351
752,167602,2.0,1553653001
144,138933,1.5,1524887786
609,199728,4.5,1558293318
201,193309,3.0,1694245121
124,79187,1.5,1634510093
187,160120,2.0,1645938087
326,142681,4.0,1547829777
464,172489,2.0,1644904571
349,142064,2.0,1557460240
771,172457,4.5,1584644877
660,190915,1.5,1602320088
764,130116,5.0,1591115906
955,112221,1.0,1558993786
932,169502,3.5,1681570759
403,171635,0.5,1503253882
346,184527,1.5,1586741059
963,5162,5.0,1684664553
511,198187,1.5,1614218705
147,181461,3.5,1692216572
148,6532,5.0,1641391562
864,70425,3.5,1524000639
711,169582,4.5,1557097045
820,124507,1.0,1519548632
489,194050,3.0,1675683117
929,88520,5.0,1653836329
936,1584,3.5,1661079307
640,5358,1.0,1583562595
551,80144,0.5,1604934021
338,135220,1.5,1505450680
872,6064,2.5,1537190947
641,174807,5.0,1664835852
779,99848,1.5,1601579760
988,130087,1.0,1527363531
953,126140,5.0,1551575546
473,202103,5.0,1524447935
946,128445,3.0,1634196578
151,178453,4.0,1525120680
415,185899,2.0,1643331818
990,114550,1.0,1583969581
298,139395,2.5,1672304881
611,161492,5.0,1524880453
263,138528,4.0,1595501630
764,192775,4.5,1561258772
144,26707,4.5,1610041461
346,6425,2.0,1585602055
624,8656,1.5,1696641485
572,176613,0.5,1596987575
881,206489,5.0,1602531763
2,199356,5.0,1528410295
897,162356,1.5,1642793966
304,152583,4.5,1645106991
254,5892,2.5,1652933961
652,74204,2.5,1681173348
453,154753,1.0,1672078898
37,6295,2.5,1614262294
160,8646,1.5,1650677272
9,200814,4.5,1677706390
233,88835,1.0,1635067587
99,105416,0.5,1696139458
659,185689,2.5,1584960572
816,180483,4.0,1669224762
208,87471,0.5,1573039311
131,161436,4.5,1534884657
404,59795,3.5,1603746630
152,26119,4.5,1677669748
54,88682,3.5,1557800262
120,183833,2.0,1615033557
673,137383,4.0,1619797052
920,117666,3.5,1642829439
628,137070,3.0,1610569084
587,119683,1.5,1541957157
625,51573,0.5,1584951504
968,189983,1.5,1642322951
420,152637,3.5,1522611534
422,1327,3.5,1681716173
104,47049,4.0,1548525075
852,43269,0.5,1630405208
254,204694,5.0,1610132505
227,91927,5.0,1634656782
112,122861,4.0,1600962856
510,188941,2.5,1646214101
473,109968,5.0,1614809340
99,117660,2.0,1521897540
153,164911,3.0,1600554366
861,68536,3.0,1560423479
914,81107,1.5,1543223562
896,128494,4.0,1566747748
878,183139,5.0,1524453644
338,200030,2.5,1657322537
706,156282,1.0,1668279657
822,163200,1.5,1593683195
163,128690,5.0,1650694341
720,25801,4.5,1509736649
957,7716,4.0,1533024910
681,166617,1.0,1554061029
996,145464,4.0,1594345878
161,166389,0.5,1561323986
580,189825,0.5,1569782725
801,170046,5.0,1535516499
398,2506,1.5,1689743953
277,117482,2.5,1577258725
816,26463,4.5,1654104723
916,2396,2.0,1504323640
504,195813,4.0,1575115381
896,168070,3.5,1612334433
392,116086,1.5,1650287686
135,144240,4.5,1603985480
195,186739,3.0,1699663655
401,145364,2.0,1613957588
640,2385,2.0,1504973557
33,82061,2.5,1632206582
688,132616,1.0,1551873804
460,189507,2.5,1544019176
955,3310,4.0,1507627602
883,153766,4.5,1547045035
470,2175,2.0,1528100040
375,62113,2.0,1649559921
22,64645,4.0,1505823877
750,6928,1.5,1650091086
670,135569,1.5,1686929063
38,129074,0.5,1523515407
230,123882,3.0,1608378439
365,4321,1.0,1643679860
563,178987,5.0,1649625964
438,140850,2.0,1692604556
776,173323,4.5,1693520809
283,46862,5.0,1543323820
27,201052,5.0,1507680551
226,180971,3.5,1627497751
277,198523,4.0,1516370362
798,193934,1.0,1552218209
609,102997,1.5,1581409704
284,177595,0.5,1522685277
879,147166,1.5,1540826634
960,114359,2.0,1655801817
481,160768,1.0,1513083106
453,124388,3.5,1621903591
829,4481,1.5,1625032714
816,70697,3.0,1643302902
659,170060,1.0,1604464259
516,158302,1.0,1572685270
547,95088,3.0,1671859883
192,89313,2.0,1646515000
49,152157,1.0,1579704103
512,491,4.0,1534058447
17,120090,3.5,1591170114
172,1785,3.5,1658908983
220,135412,3.5,1564413331
158,68919,2.0,1551630506
477,172601,4.0,1695538752
46,151115,1.5,1682097650
373,108656,2.0,1689982915
518,193333,2.5,1663381649
99,101058,0.5,1561874464
892,151827,4.5,1635174321
745,177933,1.5,1558438535
37,139626,0.5,1537144688
280,200410,0.5,1688253049
349,187611,0.5,1652015912
497,125948,4.0,1658475778
302,90876,3.0,1583263443
181,200370,3.5,1507685733
607,6351,3.0,1667201933
99,140535,0.5,1516095396
700,146270,2.0,1695119836
993,100161,3.0,1648958439
116,123779,4.5,1682238714
191,155392,3.0,1533801658
253,36519,3.0,1699552702
981,3737,1.5,1634003035
928,190591,2.0,1634720684
983,44889,3.5,1697046190
161,153188,1.0,1678191373
256,3967,4.5,1581226632
323,173517,1.5,1655082495
128,160782,4.0,1608517147
18,153871,1.5,1556560178
793,127033,1.0,1569024052
735,2107,0.5,1618423133
566,130010,1.0,1585568393
570,104590,5.0,1594410568
323,178403,3.0,1667582817
872,4886,2.5,1542131864
686,116521,3.5,1508137674
792,166498,0.5,1601350498
626,82926,3.5,1553919781
288,8118,1.0,1520847978
943,153917,1.0,1573039723
854,125333,3.5,1626389546
663,180961,3.0,1552718046
962,98493,0.5,1694800957
639,198447,1.0,1535884676
155,187925,1.5,1518822586
490,189011,1.5,1620064409
386,151985,0.5,1558132088
986,185045,1.5,1642955372
785,112519,1.0,1655941670
104,7730,2.5,1517333156
929,190021,3.0,1512316078
393,87647,0.5,1590566467
811,1218,1.5,1669178431
246,5531,1.5,1696414279
176,153306,4.0,1546757196
39,7124,2.0,1521373556
477,5004,2.5,1508307912
682,4911,3.5,1648781350
759,180063,3.0,1598658633
538,199818,2.0,1523812222
867,181811,4.0,1570978789
818,134664,3.5,1510492220
921,8820,2.5,1668592967
408,196035,5.0,1580645181
525,200372,0.5,1620929886
828,6037,1.0,1562512025
506,137218,1.5,1670568172
903,176603,0.5,1673225076
825,42002,3.0,1514481407
36,143205,5.0,1578890691
685,172619,4.0,1515283806
20,141696,1.0,1539741694
321,176401,1.0,1665273251
776,146384,0.5,1520187646
512,188703,4.0,1699643761
400,198755,0.5,1615109427
654,1780,5.0,1592414534
972,5335,3.0,1634123953
883,168016,2.0,1687722361
471,25766,1.0,1687607132
143,185617,2.0,1648818962
92,165413,4.0,1630843822
354,670,1.0,1599882209
834,132914,4.0,1684003708
800,4767,1.0,1548397496
727,135747,5.0,1698975308
959,69964,2.0,1621269688
854,149681,5.0,1697380647
51,184139,1.5,1646966033
665,122723,3.5,1563366726
698,141185,4.0,1557377532
575,7892,5.0,1592831784
190,177843,5.0,1581898607
125,156867,2.5,1590743850
150,870,3.5,1601047032
314,147917,3.5,1636249032
570,3972,3.0,1528625441
342,50954,1.5,1662919088
305,197921,5.0,1695370581
692,159057,2.0,1549816921
682,26034,5.0,1512536325
838,82527,4.5,1523562090
783,1875,5.0,1564718448
54,184479,2.5,1571717754
444,64427,1.0,1634551044
613,162354,4.0,1531434777
993,3851,5.0,1540353101
264,157142,1.0,1539950463
53,116971,1.5,1579219298
572,144666,3.0,1596637521
620,193059,3.5,1515698489
5,153987,1.0,1695230148
103,150588,4.5,1624987103
196,184405,3.0,1504896680
774,135532,4.0,1571933068
877,89769,1.5,1687247390
992,150786,3.5,1601521292
884,4020,2.0,1512170241
350,143113,3.5,1681444436
47,196547,2.0,1590456432
867,136078,0.5,1614147481
823,198843,1.5,1574228554
936,112338,1.0,1597023471
820,155473,4.5,1550488544
656,200972,5.0,1568425194
269,94486,3.0,1635244433
370,187723,2.5,1510023047
636,51619,5.0,1529364301
106,112882,3.0,1600433741
670,142550,2.0,1567466401
659,196093,5.0,1676076862
657,83369,0.5,1608265484
120,195683,4.5,1604914560
831,25894,4.0,1680987571
787,142991,1.0,1659664578
604,122335,4.5,1618150894
58,134242,4.0,1616347758
951,195683,4.0,1572858284
346,186851,0.5,1690806616
741,143025,1.0,1620614120
474,203869,1.5,1698474885
117,182177,4.0,1693610294
830,126977,2.0,1585011764
791,198945,0.5,1698558196
127,122369,2.5,1641693061
393,205176,3.0,1597726695
908,5957,2.5,1679364745
641,5820,1.0,1689879717
58,116953,4.0,1638287224
634,117598,2.0,1675517350
513,32509,4.0,1551944920
751,133567,4.0,1510371622
802,183459,2.5,1627947718
96,189027,1.0,1675012571
638,156817,5.0,1574003199
118,124412,3.5,1607640628
560,64408,1.0,1664652417
601,27322,2.5,1595401793
488,162730,1.5,1696188473
237,112921,1.5,1677287333
885,167592,0.5,1674806895
897,146984,0.5,1668389892
272,132198,2.0,1696827197
189,102905,4.5,1698264724
999,191329,2.5,1659191768
704,51931,4.5,1600672987
447,177265,5.0,1592249396
581,90630,3.0,1605866447
790,26571,3.0,1544249914
861,25818,1.5,1597572410
247,124464,2.0,1559742819
963,101627,3.5,1599306999
76,203258,2.0,1649639663
154,181523,1.0,1549795824
656,203733,2.0,1698843372
435,128107,2.0,1544547174
997,160056,5.0,1620857930
86,4498,4.0,1627815675
697,117474,5.0,1575397030
285,144358,5.0,1584848366
974,168776,4.0,1518443524
220,151036,1.5,1692982870
69,5110,2.0,1699715262
47,189983,3.5,1511766582
94,168216,2.5,1604871728
750,136363,1.0,1651264389
958,4182,2.0,1672717401
453,165383,4.0,1620435999
204,112078,1.0,1528394234
912,155860,3.5,1537598083
218,168006,1.0,1535470968
474,128973,2.5,1641223443
432,92064,5.0,1645281005
341,32902,5.0,1629607642
551,141700,1.0,1615043066
612,80444,1.5,1630774770
289,5154,1.5,1507805988
254,103536,2.0,1603616747
734,206093,2.0,1649613087
357,7411,1.0,1518409200
23,3803,2.0,1630481175
762,175779,3.5,1689797740
522,176929,0.5,1657113083
758,165643,3.0,1536294539
837,132731,4.0,1611839216
100,78335,3.0,1608711456
802,191479,4.0,1560498027
180,195215,3.5,1595360461
223,179915,1.5,1529764215
906,69931,3.5,1572846842
762,154466,2.5,1650073826
659,136750,1.5,1628084908
442,77208,5.0,1665969097
608,152208,3.5,1558887147
769,147082,1.5,1586805940
325,141062,1.0,1602293903
516,162656,3.5,1685969019
16,186061,0.5,1673435485
792,128167,0.5,1642722152
336,160994,2.5,1612998181
759,100257,1.0,1677336221
258,149316,0.5,1533727431
497,155854,4.0,1631660409
988,4439,0.5,1634602769
896,127642,4.5,1684169473
160,4193,4.0,1613036003
475,96775,0.5,1533412155
852,33688,3.5,1561346110
664,4218,1.5,1548108078
908,146880,3.0,1682850008
690,5112,5.0,1693122830
675,102989,1.0,1647262651
380,176717,0.5,1578204259
545,159209,2.5,1535519425
929,52867,3.5,1637533033
957,182771,4.0,1671791415
691,178695,2.5,1593932351
427,139341,3.5,1592026054
613,102378,1.0,1574682369
268,48084,0.5,1604350625
835,142098,0.5,1621648759
577,159349,5.0,1657422906
417,87194,0.5,1534898327
168,156844,1.5,1647257947
842,27664,2.5,1516487897
43,782,4.0,1614587649
556,56067,3.5,1613759199
285,47306,1.0,1637142428
397,125067,4.5,1652718547
12,147170,3.0,1688791686
607,190205,4.0,1553207590
302,155597,2.0,1645987072
898,196661,1.0,1517022338
253,194206,4.0,1611526194
499,120837,1.0,1583751053
754,171881,2.0,1634851208
35,208231,1.0,1647369792
727,5668,2.5,1638720874
849,154620,4.0,1613857186
90,193757,5.0,1676038045
776,55167,1.5,1546660579
605,195835,1.0,1659561117
922,168056,1.0,1658962384
970,139108,3.0,1653722047
602,130366,1.5,1526227708
418,127236,2.5,1532067993
115,201546,1.0,1641879621
617,136305,3.0,1644798719
903,7238,1.5,1512289752
196,108808,3.5,1523433392
826,82047,4.0,1570422226
501,125381,2.0,1647132370
626,113812,2.5,1596473712
493,26813,2.5,1550907077
75,51577,1.5,1659148135
413,159131,1.0,1688447996
376,152364,1.5,1585665105
420,142733,2.5,1524107694
729,33124,4.0,1570961364
277,203829,2.0,1621597083
761,126438,2.5,1610121889
676,206459,4.0,1503245002
394,124633,3.5,1589549744
869,121769,5.0,1645185958
457,26550,5.0,1542423387
920,146816,4.0,1596240602
192,27706,2.0,1518752717
739,6282,1.0,1500971094
689,129903,1.0,1570298421
99,135695,4.5,1554982003
548,129223,1.0,1691733038
978,157865,0.5,1681891410
999,187169,2.5,1699008487
96,146754,4.5,1518169728
664,201404,4.5,1593176861
663,71804,3.0,1643575428
190,142891,2.0,1576872803
736,167952,4.5,1677249931
37,94264,1.0,1521954789
780,91026,2.0,1510839436
369,161262,3.0,1514216385
695,190855,0.5,1659541062
525,133559,1.0,1577648177
279,206833,1.0,1679552056
217,198787,0.5,1659694458
867,143164,4.5,1684856516
873,171985,0.5,1691694127
798,185289,0.5,1585019227
273,155699,2.0,1631604945
881,87385,0.5,1617154321
62,138728,4.5,1648066016
596,179035,4.0,1541561878
880,183543,4.0,1569716636
729,197559,3.5,1612431792
342,75992,5.0,1554477057
397,116026,4.5,1546708796
699,196899,3.5,1685604106
19,118244,5.0,1616320101
177,198939,4.0,1595637060
612,151725,0.5,1599033532
396,95506,3.0,1696171261
445,162420,1.5,1505734537
233,142751,1.0,1648769009
915,95232,0.5,1697605443
76,117930,0.5,1579737246
265,142691,0.5,1538473002
455,181247,1.5,1530241035
796,132973,2.0,1681449961
718,165413,2.0,1518740412
735,109675,3.0,1514545798
384,130296,1.0,1528096944
564,99091,2.5,1614260153
851,149448,2.0,1537177931
506,141242,3.0,1548400354
367,52108,1.5,1667596887
144,75443,2.0,1631212745
885,170008,0.5,1544130732
69,68853,2.5,1684624423
99,117555,3.5,1514490212
396,149368,3.0,1694054384
25,1063,1.5,1530018805
948,186563,3.5,1525752903
891,36276,3.0,1653286149
469,2857,0.5,1677442277
484,128255,4.0,1539486185
565,165551,0.5,1643106204
151,619,5.0,1682299110
144,45081,5.0,1563521494
569,200182,1.5,1593539738
39,170491,3.0,1585817233
109,193767,1.5,1607778715
693,140741,4.5,1694165072
42,157264,1.0,1544596908
186,206565,4.5,1615751198
935,151309,0.5,1630286980
398,171285,3.5,1546663634
223,196383,4.0,1541318512
634,197679,1.0,1513049775
133,101371,3.0,1595049599
163,93859,3.5,1523168112
215,159213,1.0,1635078201
733,97923,0.5,1553278587
235,173083,5.0,1650113102
843,138822,1.5,1637066015
658,107972,4.5,1585610270
751,198257,3.0,1605430566
588,169414,2.5,1569758103
9,132298,3.0,1539801149
74,182211,4.5,1514321679
954,7018,3.5,1569132570
492,179213,0.5,1622815671
913,132622,1.0,1533912972
253,1943,3.0,1662311970
230,181889,1.0,1643907489
519,179785,4.0,1614687605
174,154210,3.0,1646791483
653,120536,4.5,1567478358
168,162748,1.0,1512509936
170,107462,0.5,1629962286
393,151377,2.0,1653688314
946,2687,5.0,1564632142
795,26481,4.0,1595399107
634,133233,3.0,1573798682
194,125854,1.5,1549633013
517,113864,3.5,1536407827
29,2710,5.0,1521389838
165,3650,0.5,1539688575
422,126989,4.0,1542951626
339,121318,4.0,1630975836
648,178525,1.5,1559142625
496,153466,0.5,1586104713
365,135278,1.5,1693988637
833,162494,3.5,1677693721
342,180117,1.0,1626196043
500,100613,3.5,1685851040
657,203224,2.5,1504117007
511,77891,0.5,1678714328
327,155589,4.0,1514616423
217,203821,1.5,1570341798
301,103829,0.5,1556111000
132,190741,1.5,1568168260
804,164703,3.0,1601056260
70,144628,1.0,1561029550
252,33342,1.0,1585903242
415,135995,3.0,1585268679
787,151145,2.0,1591120052
445,123890,2.0,1545741645
876,2767,1.0,1610201439
182,86493,2.0,1606454453
167,131262,1.0,1666713370
91,99260,3.0,1638785813
714,163633,5.0,1502952503
858,112868,1.0,1657796284
531,194941,2.0,1673069203
39,173667,4.0,1520110038
126,87890,4.0,1510437317
451,166510,3.0,1510243235
173,101458,1.5,1624712153
653,69,1.0,1576466474
754,99750,4.5,1639742073
220,152057,4.5,1619618682
638,182945,5.0,1523495669
58,26369,0.5,1519676571
660,138060,4.5,1658294588
476,151753,2.5,1651592401
456,79010,4.5,1533426095
829,41353,1.0,1575660057
895,176053,3.5,1698735633
361,102828,0.5,1610570035
935,73101,0.5,1516655967
1,167634,4.0,1533751549
387,157623,4.0,1503274974
973,83556,3.5,1620255392
348,155012,4.0,1652389895
190,27823,3.5,1508383053
505,144348,4.0,1669752664
191,137301,1.0,1542501584
508,178759,2.5,1514388042
369,7223,3.0,1617642058
409,190591,4.0,1684873847
824,164867,0.5,1628120800
929,186797,2.0,1510580088
934,124498,3.5,1649039362
117,162488,4.0,1653507093
134,3891,2.5,1686173661
58,71376,3.0,1677119424
556,161580,4.0,1529024960
685,6047,4.0,1548823688
672,167538,4.0,1536093392
173,31807,1.5,1521548245
829,122882,1.5,1693505633
815,146116,4.0,1690886653
149,1083,3.5,1689418775
80,171153,1.0,1661549435
886,2732,5.0,1558601309
213,148404,1.0,1680364465
203,185821,4.0,1660454694
764,142805,1.5,1641098026
229,130840,0.5,1674380780
676,4532,1.0,1616455860
227,84236,4.0,1594054302
659,125009,3.5,1533215783
532,537,3.0,1539271398
441,126763,1.5,1528185496
402,77479,3.5,1658142740
47,150898,4.0,1535909911
233,61132,5.0,1597777941
305,148398,3.5,1552184458
526,102005,4.5,1514460843
143,144542,4.5,1545115871
415,180101,3.0,1568376060
513,160072,1.0,1695025102
373,129285,5.0,1537590406
566,190559,0.5,1551851693
886,177589,4.0,1684215285
259,137250,5.0,1658345674
656,200772,0.5,1635679676
471,132537,4.5,1553033564
953,170369,4.0,1580140393
971,82525,4.0,1644523337
12,192487,5.0,1679819447
330,134879,5.0,1691453867
736,155106,2.5,1615843748
784,5251,3.5,1533113376
968,125567,3.0,1529362651
358,146560,4.5,1695596595
972,41564,2.5,1646090915
408,124544,4.5,1656079608
668,31867,1.0,1628793372
373,193415,0.5,1574402149
8,2139,1.0,1645603206
122,33832,1.5,1555838059
348,47277,1.0,1603248587
676,184279,0.5,1627985633
90,180679,3.5,1549984131
648,8379,2.5,1612054908
698,191797,1.0,1635219573
316,76811,2.0,1644467287
178,146160,1.5,1582246351
540,84407,3.0,1696211469
732,163384,1.5,1624393854
869,201156,5.0,1622894633
41,135161,4.5,1523333598
740,3106,3.5,1536796685
704,153312,1.5,1629009745
923,60461,5.0,1692612840
502,116437,2.0,1549642032
959,114288,1.0,1613423413
145,183331,0.5,1595134977
201,178713,1.0,1603768931
929,205545,1.0,1514443033
724,198647,3.0,1557055206
461,79458,2.0,1625687637
732,4265,2.0,1685586351
752,116572,2.0,1697214183
925,180427,2.5,1530504071
909,73641,4.5,1539671403
558,195215,3.5,1604454094
547,2615,2.5,1552382420
253,178101,0.5,1637514347
390,173801,3.5,1548607126
594,32009,4.5,1627892012
883,196989,3.5,1518184785
256,202373,1.5,1617358836
709,175433,2.5,1564010828
815,128754,4.0,1513574598
921,108065,3.5,1590783674
450,201276,2.5,1507203441
10,152025,5.0,1615542809
824,6503,4.5,1698481707
798,117334,5.0,1569411308
