userId,movieId,rating,timestamp,title,genres
841,95232,1.0,1650312239,Beauty #2 (1965),Drama
167,151777,4.5,1577843112,The Finest Hours (2016),Drama|Thriller
274,170048,3.5,1540065924,Dead Man Talking (2012),Comedy|Drama
388,143741,3.0,1520340862,The Inheritance (1976),Drama
601,117148,4.5,1575921468,Dil Bole Hadippa! (2009),Comedy|Drama|Romance
316,173551,1.0,1697682641,Gamer (2001),Action|Sci-Fi|Thriller
14,93656,3.5,1580122716,Last Exit (2003),Crime|Drama|Thriller
242,148606,2.0,1591989228,The Unseen (1945),Mystery
777,2134,4.5,1629549770,Weird Science (1985),Comedy|Fantasy|Sci-Fi
346,203030,2.5,1644691249,Love for Sale (2018),Drama|Romance
565,155135,0.5,1563260733,Bommarillu (2006),Drama|Romance
898,132926,4.5,1575568111,Confessions of Emanuelle (1977),Drama|Horror|Romance
340,158151,2.0,1548974430,Modigliani of Montparnasse (1958),Drama|Romance
92,1659,1.0,1651966605,Hurricane Streets (1997),Drama
367,190547,3.5,1620351556,The Wicked Gift (2017),Horror|Thriller
956,2412,2.0,1527829801,Rocky V (1990),Action|Drama
455,188615,2.5,1689474478,Orion's Belt (1985),Action|Adventure|Thriller
428,175815,2.5,1508451646,Finding Sofia (2016),(no genres listed)
509,136742,0.5,1606629134,Un'estate al mare (2008),(no genres listed)
776,126591,3.0,1501543429,The Humanoid (1979),Fantasy|Sci-Fi
943,144622,4.0,1603867800,"Ballerina's Tale, A (2015)",Documentary
35,130812,4.0,1561869790,Maidstone (1970),(no genres listed)
206,138698,4.0,1693558357,El vals de los inútiles (2014),Documentary
81,139136,1.0,1672523252,Veyyil (2006),Drama
932,185873,4.5,1587217084,My Christmas Prince (2017),(no genres listed)
562,106963,4.5,1655340747,"War Between Men and Women, The (1972)",Comedy
872,93700,2.0,1582713764,Corman's World: Exploits of a Hollywood Rebel (2011),Documentary
388,191989,5.0,1502673165,The Indelible Stain (La mancha indeleble) (2009),Drama|Thriller
2,131558,4.5,1605516209,Majority (2010),Drama
390,1096,1.5,1656247235,Sophie's Choice (1982),Drama
566,142763,2.0,1699278417,The Phantom of Crestwood (1932),Crime|Mystery
106,106,1.0,1696801209,Nobody Loves Me (Keiner liebt mich) (1994),Comedy|Drama
772,186331,3.5,1665637211,Status Update (2018),Comedy|Fantasy
822,5148,4.0,1640793622,Black Like Me (1964),Drama
477,105618,3.0,1517088553,Four Eyes and Six-Guns (1992),Comedy|Western
703,153782,2.5,1649877271,MP3: Mera Pehla Pehla Pyaar (2007),Drama|Romance
402,182205,2.5,1645001010,Mother Pluto (1936),Animation
730,167528,1.5,1627090893,Black Diamond Express (1896),Documentary
556,199702,2.5,1620399240,DZIDZIO Contrabass (2017),Comedy
162,183761,5.0,1653530150,The Hostage (1967),Thriller
202,117732,5.0,1544741341,So Much Water (2013),Comedy|Drama
958,139072,0.5,1539428730,Bump in the Night (1991),Drama|Thriller
996,180343,1.5,1579051486,A Connecticut Yankee in King Arthur's Court (1949),Children|Comedy|Fantasy
270,156647,5.0,1601900570,Fort Ti (1953),Western
863,156759,1.5,1634888992,Asmodexia (2014),Horror
816,140529,0.5,1579125671,Sinister 2 (2015),Horror|Mystery|Thriller
271,200788,3.0,1698989760,Αιγαίο SOS (2018),Action|Comedy
456,152559,5.0,1586610699,Tammy and the Doctor (1963),Comedy|Romance
462,4753,3.5,1668628430,Vamp (1986),Comedy|Horror
727,136694,4.5,1674423894,See You In Valhalla (2015),Comedy|Drama
252,7930,3.0,1657018555,"People Under the Stairs, The (1991)",Horror|Mystery|Thriller
702,125131,2.5,1573406932,The Miracle (1991),Drama|Romance
296,178539,1.5,1693449188,Stranger in a Cab (2014),Drama
725,140880,2.5,1674174691,Fashion Victims (2007),Comedy
720,175497,4.0,1612942361,A Hunting Accident (1978),Drama|Romance
749,182025,3.0,1544109033,Donald Duck and the Gorilla (1944),Animation
338,119308,3.5,1517938284,Bullets Don't Argue (1964),Western
879,68515,1.0,1560819157,Man with an Apartment (Czlowiek z M-3) (1969),Comedy
53,208479,1.5,1669489413,Land of São Saruê (1971),Documentary
792,171603,5.0,1651334331,Kill the Dragon (1988),Drama|Fantasy
922,140783,4.0,1616215308,"Helga, She Wolf of Spilberg (1977)",Drama|Thriller
217,183123,1.0,1624583167,Taboo (2002),Drama|Horror|Mystery|Thriller
764,93970,3.0,1624880647,Helsinki Napoli All Night Long (1987),Comedy|Thriller
188,43838,2.0,1659463477,Troll (1986),Comedy|Fantasy|Horror
380,141900,4.0,1521399563,Hell and Mr Fudge (2012),(no genres listed)
493,145040,0.5,1540930411,Self Made (2014),(no genres listed)
41,149761,1.5,1660849303,100 Days With Mr. Arrogant (2004),Comedy|Romance
157,135049,2.0,1511737491,Herbie Hancock: Possibilities (2006),(no genres listed)
15,3350,3.5,1678417713,"Raisin in the Sun, A (1961)",Drama
813,60943,2.5,1686036279,Frozen River (2008),Drama
65,138548,1.0,1503325759,Dead Cold (1996),Comedy|Drama
857,73089,4.5,1558706198,Beyond a Reasonable Doubt (2009),Drama|Mystery
839,138776,0.5,1571412138,Cupid (1997),(no genres listed)
521,179065,5.0,1553999847,Scarred Hearts (2016),Drama
344,185701,1.0,1621378795,When I Was Alive (2014),Horror|Thriller
129,142190,0.5,1642501658,Devil's Den (2006),Action|Horror|Thriller
648,4859,1.0,1669740999,Kansas (1988),Crime|Drama
472,4268,0.5,1658308500,Town & Country (2001),Comedy
63,126397,4.0,1625438562,The Encounter (2010),Children|Drama
139,7236,5.0,1501179668,"Boy and His Dog, A (1975)",Sci-Fi
499,196079,3.5,1554155821,A Fire (1961),Documentary
593,27862,0.5,1636411785,Lost Boys of Sudan (2003),Documentary
392,159490,4.0,1549557217,The Stranger That Kneels Beside the Shadow of a Corpse (1970),Western
675,192935,2.5,1635259615,Papi Chulo,Comedy|Drama
419,26431,4.5,1583025025,Opening Night (1977),Drama
289,34608,1.5,1554026607,"Best of Everything, The (1959)",Drama|Romance
379,26822,2.0,1588735965,The Puppetmaster (1993),Drama|War
773,141804,2.0,1677467304,Forgotten Tune for the Flute (1987),Comedy|Drama|Romance
490,167268,0.5,1528909336,City of Dead Men (2014),Horror|Thriller
231,5494,1.5,1614139555,"Earth Trembles, The (Terra trema: Episodio del mare, La) (1948)",Drama
41,65796,2.0,1549835641,Galaxy Express 999 (Ginga tetsudô Three-Nine) (1979),Adventure|Animation|Fantasy|Sci-Fi
28,170409,2.0,1521087494,Island in the Sky (1953),Adventure|Drama
135,101322,1.5,1525745293,"Crossing, The (2000)",Drama|War
201,142092,4.0,1614178997,Blood Thirst (1971),Horror
840,33245,3.0,1523824662,Earth (Zemlya) (1930),Drama
780,158721,2.0,1629451168,Gen-X Cops (1999),Action|Comedy|Thriller
930,123665,1.0,1562258280,Hope & Redemption: The Lena Baker Story (2008),Drama
33,149755,4.0,1580820925,Bethune: The Making of a Hero (1993),Drama|Romance
48,153921,5.0,1559402591,Gabbar Singh (2012),Action|Comedy
503,96710,1.5,1533361077,Employees' Entrance (1933),Drama|Romance
407,203942,1.0,1544812014,The Watchers: Beginning (2015),Adventure|Comedy|Crime
574,147607,0.5,1575540817,The Here After (2015),Drama
728,42385,3.5,1619894272,Yamakasi - Les samouraïs des temps modernes (2001),Action|Crime|Drama
805,455,0.5,1640622730,Free Willy (1993),Adventure|Children|Drama
99,73392,1.0,1545527033,Collapse (2009),Documentary
684,107623,5.0,1553997495,"2013 Rock and Roll Hall of Fame Induction Ceremony, The (2013)",Documentary|Musical
872,139835,3.5,1603877160,Charlie's Farm (2014),Horror
726,26723,1.5,1617669474,Delusion (1991),Crime|Drama|Thriller
987,166221,2.5,1656920163,The Princess with the Golden Star (1959),Children|Fantasy
547,142717,2.0,1648035423,Resurrection County (2008),Horror|Thriller
961,183409,2.0,1519386557,The Story of 1 (2005),Documentary
739,79617,2.0,1660474046,She-Wolf of London (1946),Action|Drama|Horror|Mystery
613,76117,0.5,1695406578,"King and the Clown, The (Wang-ui namja) (2005)",Drama|Thriller
943,4754,2.5,1506186712,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller
462,86949,4.5,1565724715,One Hundred Mornings (2009),Drama
643,85354,2.0,1524218558,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),Action|Crime
769,133710,2.5,1553667467,Strangerland (2015),Drama|Thriller
5,42556,1.5,1500551133,7 Faces of Dr. Lao (1964),Fantasy|Mystery|Western
218,134840,4.5,1659238150,The Prospects (2011),(no genres listed)
503,1510,1.0,1627702772,"Brother's Kiss, A (1997)",Drama
767,195441,1.0,1540089341,Angkor Awakens: A Portrait of Cambodia (2017),Documentary
398,159040,0.5,1699150263,Place de la République (1974),Documentary
871,69072,1.0,1543487136,The Winslow Boy (1948),Children|Crime|Drama
795,51577,5.0,1634501333,Zyzzyx Rd (2006),Thriller
393,2087,1.0,1686113293,Peter Pan (1953),Animation|Children|Fantasy|Musical
207,147617,3.0,1502356512,Loro chi? (2015),Comedy
15,200396,3.5,1573085982,Detective Conan: The Lost Ship in the Sky (2010),Action|Adventure|Animation|Crime
858,189015,1.0,1562232142,Girl Lost (2018),Drama
554,175903,3.5,1630459216,Year of the Devil (2002),Comedy|Documentary
892,122286,2.5,1587160230,Kid Galahad (1962),Drama|Musical
461,43936,0.5,1616923543,16 Blocks (2006),Crime|Thriller
691,1125,2.0,1539007753,"Return of the Pink Panther, The (1975)",Comedy|Crime
575,149800,4.5,1697599982,Cheer Cheer Cheer! (2008),Comedy
864,206200,4.0,1563361560,Ema (2019),Drama
743,186759,1.0,1605555117,The Cannibal (1991),Drama
241,2232,2.0,1697817833,Cube (1997),Horror|Mystery|Sci-Fi|Thriller
564,193583,3.0,1595408815,No Game No Life: Zero (2017),Animation|Comedy|Fantasy
96,6626,0.5,1584359614,"Cemetery Club, The (1993)",Comedy|Drama|Romance
900,194266,1.5,1643196508,A Young Couple (2009),Documentary|Drama
734,161272,0.5,1592719184,The Florodora Girl (1930),Drama|Romance
485,127590,4.5,1699509148,The Devil with Seven Faces (1971),Mystery|Thriller
407,148062,3.5,1674936242,The Quack (1982),Drama|Romance
231,169018,2.0,1678198329,Water Boyy (2015),Romance
749,142370,4.0,1685210353,We Are the Freaks (2014),Comedy
655,178851,4.5,1593825581,Future Zone (1990),Action|Crime|Sci-Fi
171,174251,1.5,1502196424,The Cure (1924),Animation|Comedy
541,92681,1.0,1544196315,Journey 2: The Mysterious Island (2012),Action|Adventure|Comedy|Sci-Fi|IMAX
36,7146,3.5,1590887615,What Alice Found (2003),Crime|Drama
525,165945,1.5,1510381009,The Last Ronin (2010),Drama
160,194086,1.5,1599006410,Rising Storm (1989),Action|Comedy|Sci-Fi
839,3406,1.5,1565804792,Captain Horatio Hornblower R.N. (1951),Action|Adventure|Drama|War
699,32941,2.5,1680262633,"Self-Made Hero, A (Un héros très discret) (1996)",Comedy|Drama
243,136080,4.0,1632369209,To Bed or Not to Bed (1963),Comedy
86,135846,0.5,1638778188,Trava: Fist Planet (2003),Animation|Sci-Fi
796,122807,3.0,1602997433,Just 4 Kicks (2003),Children
578,26416,3.5,1528205081,Best Boy (1979),Documentary
682,144160,0.5,1574666183,"Honeybaby, Honeybaby (1974)",Action
557,3887,3.5,1571302031,Went to Coney Island on a Mission From God... Be Back by Five (1998),Drama
574,192675,1.0,1524954859,Benched (2018),(no genres listed)
953,140811,0.5,1640521916,Sailor Moon Super S: The Movie (1995),Action|Animation|Comedy
646,100096,5.0,1683139076,Black White + Gray: A Portrait of Sam Wagstaff and Robert Mapplethorpe (2007) ,Documentary
796,2033,2.0,1688973192,"Black Cauldron, The (1985)",Adventure|Animation|Children|Fantasy
28,148294,1.0,1625901518,House Calls (1978),Comedy|Romance
620,27232,4.5,1669510727,Beautiful Joe (2000),Comedy|Drama|Romance
556,172409,4.0,1668649989,Кентервильское привидение (1970),Animation
340,138996,2.0,1638858775,Biohazardous (2001),Action|Horror|Mystery|Sci-Fi
798,6727,3.5,1502886633,Targets (1968),Crime|Thriller
958,31963,4.0,1587011998,Bed & Board (Domicile conjugal) (1970),Comedy|Drama
331,124847,4.5,1602645546,"Piranha, Piranha (1972)",Action|Horror|Thriller
640,176975,2.5,1537518087,Offending Women Is Not Recommended (2000),Drama|Romance
506,159347,2.0,1524854361,Beatles (2014),Drama
348,2229,4.0,1512347583,"Pleasure Garden, The (1925)",Drama
473,25957,1.5,1671147499,"Story of Seabiscuit, The (1949)",Drama|Romance
231,117676,1.0,1611661546,El Gringo (2012),Action|Drama
190,6227,1.5,1558702335,Loving You (1957),Drama|Musical
225,149482,3.0,1656865560,Diary of June (2005),Crime|Drama|Mystery|Thriller
385,195077,4.0,1511846941,Halvdan Viking (2018),Children
377,118380,1.5,1629773610,Dead Souls (2012),Horror
283,8225,5.0,1526699197,Night of the Living Dead (1990),Horror
958,4792,1.0,1639054658,13 Ghosts (1960),Horror
633,157260,4.0,1694682697,Out on Bail (1990),(no genres listed)
628,173159,5.0,1659729800,Silent Youth (2012),Drama
973,183891,2.5,1660525406,Dear Basketball (2017),Animation|Documentary|Drama
745,64153,4.0,1658903083,"Devil's Chair, The (2006)",Horror
259,170747,2.0,1507602908,Habibie & Ainun (2012),Drama
359,80677,3.0,1513018759,"Classe Tous Risques (Big Risk, The) (1960)",Crime|Drama|Film-Noir|Romance|Thriller
710,121159,3.0,1509738957,V: The Final Battle (1984),Action|Sci-Fi
456,87589,0.5,1674938890,"Four-Faced Liar, The (2010)",Comedy|Drama|Romance
411,131200,2.5,1603447820,Bodyguard: A New Beginning (2008),Action|Adventure|Drama|Thriller
649,166816,1.0,1684782613,Alias Boston Blackie (1942),Drama
318,1578,1.0,1561457911,"Innocent Sleep, The (1996)",Crime
677,181819,4.0,1670974298,Social Lion (1954),Animation
225,155725,1.0,1541872034,Spieltrieb (2013),Drama
819,204618,0.5,1655489214,L'Enfant Secret (1979),Drama
234,153652,4.0,1556295963,Sonja (2006),Drama
684,4878,2.5,1509035368,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
664,6429,5.0,1659544593,Winchester '73 (1950),Western
975,137541,1.0,1621461302,Blood of Dracula's Castle (1969),Horror
827,57017,4.0,1613847968,"Pumpkin Eater, The (1964)",Drama
374,38304,1.0,1581370691,No Direction Home: Bob Dylan (2005),Documentary
672,61729,4.5,1662429364,Ghost Town (2008),Comedy|Fantasy|Romance
608,752,0.5,1521661418,Vermont Is For Lovers (1992),Comedy|Documentary|Romance
472,160956,1.5,1513997590,Code of Honor (2016),Action
233,134256,4.0,1501516388,Poliisin Poika (1998),(no genres listed)
692,165835,4.5,1606792297,Tempestad (2016),Documentary
113,208411,0.5,1557400138,Eternal Blood (2002),Action|Horror|Thriller
830,117838,1.5,1591260650,Lucia (2013),Drama|Romance|Sci-Fi|Thriller
497,204234,4.5,1503794755,Hallowed Ground (2019),Horror
442,175863,1.0,1645055679,Code Blue (2011),Drama
564,144008,2.5,1577651373,Sutures (2009),Horror|Thriller
268,85966,1.0,1677985594,Eila (2003),Drama
510,6786,3.0,1666542710,Kiss of the Spider Woman (1985),Drama
807,68868,1.0,1631067505,Our Folks (Sami swoi) (1967),Comedy
386,97593,5.0,1635633600,Tony (2009),Drama|Horror|Thriller
387,7560,2.5,1584545305,Fail-Safe (1964),Drama|Thriller|War
113,155695,3.0,1550889237,Bela Lugosi Meets a Brooklyn Gorilla (1952),Comedy|Sci-Fi
613,4724,4.5,1643463967,On the Edge (2001),Drama
625,164397,4.0,1687146389,Railroad Tigers (2016),Action|Comedy|War
952,203072,4.0,1564165141,I Am Evidence (2017),Documentary
81,173491,4.0,1601275485,Negociador (2014),Comedy
699,161474,4.0,1595656924,Around the World in 80 Days (1989),Adventure|Drama
113,165673,0.5,1570140917,The People vs. Fritz Bauer (2015),Drama
2,205677,4.0,1555504064,Shady (2012),Drama|Horror|Thriller
642,188799,0.5,1672345359,Ten Wanted Men (1955),Western
220,42952,5.0,1669644668,"Woman's Face, A (1941)",Drama|Thriller
566,192361,4.0,1681032173,Royal Hearts (2018),Romance
855,142805,1.5,1645047381,Helios (2015),Action|Crime
997,196219,0.5,1563840144,The Hell with Heroes (1968),Drama
736,73813,4.5,1546820248,Flock of Dodos: The Evolution-Intelligent Design Circus (2006),Documentary
225,143130,2.0,1557919939,Murder in the Private Car (1934),Mystery|Romance
385,146638,1.5,1504052605,The forbidden education (2012),Comedy|Drama
403,169308,4.5,1554749019,Matt Besser: Besser Breaks The Record (2016),Comedy
638,113902,1.0,1578633522,"Holy Man, The (Mahapurush) (1965)",Comedy
130,156178,2.0,1513086412,New Faces of 1937 (1937),Comedy|Romance
53,116006,1.5,1541868642,Beyond the Border (2011),Action|Drama|War
684,181583,4.0,1556841621,Braguino (2017),Documentary
730,33451,3.0,1672319785,"Ugly, Dirty and Bad (Brutti sporchi e cattivi) (1976)",Comedy|Drama
672,59256,1.0,1669933092,Deception (2008),Action|Drama|Thriller
710,205158,4.5,1697178150,Wonder Garden (2013),Animation|Fantasy
416,183893,1.5,1508652138,Heaven Is a Traffic Jam on the 405 (2016),Documentary
247,158288,3.0,1528296007,Saamy (2003),Action|Drama
836,25984,4.5,1682218858,"Titfield Thunderbolt, The (1953)",Comedy
439,168208,0.5,1620033520,Карусель (1970),Comedy
203,132520,3.0,1648755192,Bad Hurt (2015),Drama
184,166846,5.0,1508455444,Shadows of the Dead (2004),Horror
123,52696,4.5,1549160829,"Thousand and One Nights, A (1001 Nights) (1945)",Adventure
401,146194,4.5,1604674122,The Lady in Question (1940),Action|Thriller
767,718,5.0,1630677343,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi
294,6761,1.0,1636793961,Tibet: Cry of the Snow Lion (2002),Documentary
280,359,3.0,1637864740,I Like It Like That (1994),Comedy|Drama|Romance
837,142871,5.0,1638013533,O Pátio das Cantigas (1942),Comedy
884,79303,1.0,1529821642,Sinbad (Szindbád) (1971),Drama
610,5244,3.5,1615828484,Shogun Assassin (1980),Action|Adventure
198,111,2.0,1625672412,Taxi Driver (1976),Crime|Drama|Thriller
982,181495,4.5,1591571937,The Baron Against the Demons (2006),Action|Adventure|Fantasy
907,150242,4.0,1692348350,Araf/Somewhere in Between (2012),Drama
511,197433,3.0,1552285351,Temporary Difficulties (2018),Drama
752,167602,2.0,1553653001,Jon Richardson Live: Nidiot (2014),Comedy
144,138933,1.5,1524887786,Trapped (1973),Action|Drama
609,199728,4.5,1558293318,Cry of the Innocent (1980),Action|Crime|Drama|Thriller
201,193309,3.0,1694245121,Bar Starz (2005),Comedy
124,79187,1.5,1634510093,"Greatest, The (2009)",Drama|Romance
187,160120,2.0,1645938087,Shadow Run (1998),Thriller
326,142681,4.0,1547829777,Consolation Marriage (1931),Drama|Romance
464,172489,2.0,1644904571,Casper: A Spirited Beginning (1997),Children|Comedy
349,142064,2.0,1557460240,La Vérité si je Mens ! 3 (2012),Comedy
771,172457,4.5,1584644877,Red Hollywood (1995),(no genres listed)
660,190915,1.5,1602320088,Angel (2005),Children|Comedy|Fantasy
764,130116,5.0,1591115906,Dead End (2012),Thriller
955,112221,1.0,1558993786,"Tell Me That You Love Me, Junie Moon (1970)",Comedy|Drama|Romance
932,169502,3.5,1681570759,Once Upon a Line (2016),Animation
403,171635,0.5,1503253882,Gnomes and Trolls: The Secret Chamber (2008),Animation|Children
346,184527,1.5,1586741059,Millionaire: A Major Fraud (2003),Documentary
963,5162,5.0,1684664553,"Jo Jo Dancer, Your Life is Calling (1986)",Comedy|Drama
511,198187,1.5,1614218705,Yongsoon (2017),Comedy|Drama
147,181461,3.5,1692216572,Untitled (2017),Documentary
148,6532,5.0,1641391562,Up the Sandbox (1972),Comedy
864,70425,3.5,1524000639,"One and Only, The (Eneste ene, Den) (1999)",Comedy|Romance
711,169582,4.5,1557097045,Craig Ferguson: Just Being Honest (2015),Comedy
820,124507,1.0,1519548632,Journey to the Center of the Earth (1989),Action|Children|Fantasy|Sci-Fi
489,194050,3.0,1675683117,The Settlement (1999),(no genres listed)
929,88520,5.0,1653836329,"Living and the Dead, The (2006)",Drama|Horror|Mystery
936,1584,3.5,1661079307,Contact (1997),Drama|Sci-Fi
640,5358,1.0,1583562595,Mountains of the Moon (1990),Adventure
551,80144,0.5,1604934021,"Wildcat, The (Die Bergkatze) (1921)",Comedy|Drama|Romance
338,135220,1.5,1505450680,Camp Takota (2014),Comedy
872,6064,2.5,1537190947,"Harder They Fall, The (1956)",Drama|Film-Noir
641,174807,5.0,1664835852,Meet Me in Venice (2015),Drama
779,99848,1.5,1601579760,It's About You (2010),Documentary
988,130087,1.0,1527363531,The Cobbler (2015),Comedy|Drama|Fantasy
953,126140,5.0,1551575546,Love Can Seriously Damage Your Health (1997),Comedy|Romance
473,202103,5.0,1524447935,I Am Mother (2019),Sci-Fi|Thriller
946,128445,3.0,1634196578,"Legend of Lizzie Borden, The (1975)",Drama
151,178453,4.0,1525120680,Ukraine on Fire (2016),(no genres listed)
415,185899,2.0,1643331818,Ο Παπαφλέσσας (1971),Drama|War
990,114550,1.0,1583969581,When Animals Dream (Når dyrene drømmer) (2014),Drama|Horror|Mystery
298,139395,2.5,1672304881,The Night God Screamed (1971),Horror|Thriller
611,161492,5.0,1524880453,Honeymoon Academy (1990),Comedy|Drama
263,138528,4.0,1595501630,Dark Mountain (2013),Horror|Sci-Fi|Thriller
764,192775,4.5,1561258772,Dark Web (2017),Horror
144,26707,4.5,1610041461,Tatie Danielle (1990),Comedy|Drama
346,6425,2.0,1585602055,"6th Man, The (Sixth Man, The) (1997)",Comedy
624,8656,1.5,1696641485,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",Crime|Drama
572,176613,0.5,1596987575,Discarded Lovers (1932),(no genres listed)
881,206489,5.0,1602531763,Adrenochrome (2018),Action|Fantasy|Horror|War
2,199356,5.0,1528410295,Love Is Now (2014),Drama|Romance
897,162356,1.5,1642793966,Sniper: Ghost Shooter (2016),Action|Drama|War
304,152583,4.5,1645106991,The Pied Piper of Hamelin (1986),Animation|Fantasy|Horror
254,5892,2.5,1652933961,"Island at the Top of the World, The (1974)",Action|Adventure|Children
652,74204,2.5,1681173348,Mad Detective (Sun taam) (2007),Action|Crime|Thriller
453,154753,1.0,1672078898,The Tournament (2015),Drama
37,6295,2.5,1614262294,Chasing Papi (a.k.a. Papi Chulo) (2003),Comedy
160,8646,1.5,1650677272,Distant Drums (1951),Action|Romance|Western
9,200814,4.5,1677706390,The Silence (2019),Horror
233,88835,1.0,1635067587,Glee: The 3D Concert Movie (2011),Documentary|Musical
99,105416,0.5,1696139458,Germany Pale Mother (1980),Drama|War
659,185689,2.5,1584960572,Shalom Italia (2017),Documentary
816,180483,4.0,1669224762,Le potager de mon grand-père (2016),Documentary
208,87471,0.5,1573039311,"Yoo-Hoo, Mrs. Goldberg (2009)",Documentary
131,161436,4.5,1534884657,The Puzzle of the Red Orchid (1962),Crime|Horror|Thriller
404,59795,3.5,1603746630,What Would Jesus Buy? (2007),Comedy|Documentary
152,26119,4.5,1677669748,"Naked Kiss, The (1964)",Drama
54,88682,3.5,1557800262,"Letter to Elia, A (2010)",Documentary
120,183833,2.0,1615033557,Early Man (2018),Animation|Children|Comedy
673,137383,4.0,1619797052,Tom and Jerry: Spy Quest (2015),Animation
920,117666,3.5,1642829439,Easy to Love (1953),Comedy|Musical|Romance
628,137070,3.0,1610569084,The Killing Game (2011),Mystery|Thriller
